environment_pos,environment_neg,server_pos,server_neg,service_pos,service_neg,line_pos,line_neg,food_pos,food_neg,dessert_pos,dessert_neg,pricing_pos,pricing_neg,parking_pos,parking_neg,beverage_pos,beverage_neg,stars,date,user_id
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2014-04-10 23:22:11,XCdTpkBXTmqORLhI7TyoPA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-03-13 03:04:11,_RxcoZgKAAAFcG8uRa0j5A
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,2018-09-20 18:37:59,gszedE1bq0XPtY_u9U50wA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2011-01-21 23:55:50,4QcoLV2vq3KBOt22sVP8gw
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2016-03-23 16:13:51,idpWaVoQziyCURatlsCi_w
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2015-03-23 00:36:00,9OE5LoUwJQ-Sis8Fbp3rvw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2015-01-11 02:02:30,3eeXgoKQDNlTFyriwVh0QA
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2018-02-15 07:08:52,v8tkDLrWtTtCsrpLMbgaqA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2011-06-15 05:06:20,-d__7SlWWvG6YS4DgMLW1A
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2018-02-09 18:55:36,7XLUYLbp3hQb5qobD12tAA
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,5,2012-04-05 03:21:24,CxOmXOfgkYaRcMnmthKcGA
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2017-08-31 10:58:37,5a1X2vL8KHe3jhcRvWrnBQ
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2011-09-07 20:02:35,a8F4YYgiC9OVurlPRYuYKA
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2018-05-25 01:49:53,Gcgy7JsxoETsm0LYNVSBvw
0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4,2012-10-21 21:11:24,ig_ZfALCoxF0HgPiNZV7jQ
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,2015-08-02 01:07:00,D-P92irH-MDyq7OYBxWreA
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2011-11-16 20:23:25,djTGnfVITot64OREnyyAHg
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2017-04-12 18:20:55,B40r9niw3on7a1DaFzQoAw
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2016-05-01 14:40:03,5ALrm5waP8yZrsQHVNS8jw
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4,2013-12-12 15:54:44,ehf4u2Aw2-QuVVwdjC6tGA
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2013-03-29 16:54:15,P5BV_iwGwIrovBQbsFfp3A
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2018-05-04 06:06:13,f4wE6DFOXKrfhD54noRPEQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2018-01-26 16:48:40,JlxSLcQ87P9QgOkyIkgJVg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2014-08-20 02:25:59,NPCD3cyPlyz1T2AcG7ep9Q
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2018-09-17 05:21:45,h0KyIiOBJcYeNyspUPcLug
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2016-07-21 23:16:12,tWeUCcMgjui7pQURbD9riQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2017-09-14 15:26:08,UciyK-_Y3-0anH808j7Qzg
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2016-06-05 17:00:35,CRUtwiJ7iODSUCGZ7wyNZg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2011-11-11 23:34:30,Eau5MTlP0S9wCaO_kQVOAg
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,2014-07-17 02:07:18,IUqoUE4U2ZM4q19ZHwKTYw
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2010-09-12 19:01:38,O2U_kxVJvOOQkMHNRl2bKQ
0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2018-06-11 17:39:33,zlqbbhAujrMla0eDiK7mIw
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2013-11-06 00:57:00,_MoZSotefcgj1G9bASSJTg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2011-10-13 17:09:01,r3uZ0hbW2GAXFbg7IHl54g
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2011-08-15 16:47:02,WTMWCyDUt1TXptaQCEph8Q
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2014-06-17 22:10:41,11fbf-OHtR2kj8L1PoVliQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2011-03-29 13:52:17,GNYVHDFk7b_shtyAupw9AQ
1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,2015-02-22 01:33:48,iGPIHKEJozvERWxONB9tUQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2012-11-20 06:09:08,CMW-yrCQrRnhAg0yvRajvA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2016-08-31 00:15:07,XDkGxdoz9qVbTqbVIpilaA
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2017-12-21 03:40:17,Re9PR2TBadgMTTyYOyy_bw
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2014-11-06 15:13:15,Pi7r8havSDNUgyglF_RvxQ
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2013-08-26 15:46:29,rcdk92CpUMMw5V8WNO8tfQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010-04-12 15:26:15,m6hgXcu9IgayYjk2hfRQRA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2015-02-21 05:23:57,DdhFLoRRxf6U09r3YlikDg
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2017-02-18 14:18:06,C4ARF0-AYdkk59eajYxvKA
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2014-03-26 03:44:12,Em2CGnLOtd4FE3eNJvxOMA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,2011-02-27 15:51:34,0aJLwGXBVIe6a99f4lxOmA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2016-07-29 20:13:41,3khxtVbOCNxsn-DThIvFCA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2017-10-08 02:53:14,h3Ikw9DVhV6vlx3cnkKkjA
1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,5,2012-08-25 21:17:32,z4de7_OEhFF9DHRh5syEsg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2015-12-30 19:11:58,1sD-f5Mh_2-IEuich2Rrew
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,5,2012-11-11 21:13:46,61FNJUiDqXReViksOYiILQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2015-11-13 03:04:48,go-wsxGUMiZAfGjd_WzI8w
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2018-03-22 14:38:43,amnZWDsws50JobC4t1V8Yw
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2017-03-09 17:20:34,ZbJ6ZTvxMI41VujFfjDLdQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2014-10-06 21:59:30,4CGEBckWno32J1EcJoeckw
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2015-07-10 19:40:38,1_PJHgEVQtbDZeulDCfuqg
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2015-02-22 20:35:02,_Oca2nJlBxVjaFZVKB6b-A
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2014-01-27 16:37:37,YxtKCdC-mPKVCeZvrCTKLQ
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2015-04-04 20:50:49,V_lub39LKTKzGLS_asvSeg
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2013-11-04 00:38:22,ukkjTbaO3qf0jjzyKSbgjQ
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2016-04-14 19:51:29,AniKUwEfQ_EkkZ8hfAbl9w
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2014-08-03 00:25:34,g9jx--rR8-AQrv9w928W5Q
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2015-01-08 21:26:36,qbYvQHqlJmBlCqiBRsrLRw
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,2011-04-29 14:14:51,gGwgP6mfORyz3awDtWhw2g
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2018-09-09 16:06:00,tIXRurNBAJgkuecvQsKMRw
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2017-01-08 00:04:49,jS0yYYoW2zpin9Q8fzsoKw
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2018-04-09 14:47:21,0HFHaJLMP24N7u6LCglLdQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2017-07-24 22:04:00,4qO0UXMAXRNUBPxbE-LKWw
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5,2017-12-19 02:22:09,vBQnUZa4CgmVyoc0tGk9Zw
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,5,2017-01-06 04:44:36,qT0E1ufS1BQqN42TmVSVaQ
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2015-10-23 02:23:34,Y4GQYdoDqZ886JvBkTDeiA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2016-02-19 02:49:35,v9kNOSkmtpwAESHKtcuNjA
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2016-04-17 16:07:46,7PjxrDahKrDRAklii0unTw
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2018-03-29 16:17:59,mIfrEsQ52ma_B0gga1xxTA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2018-06-14 18:40:58,eDI1pqnGBp6EJ5Jmwjl78g
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,2013-11-27 16:16:16,1KvMleuj3J1MCkcBtJEUrw
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2013-08-22 03:16:25,mSeuf0_uGa2qCTEpxELxsg
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,2013-11-27 05:37:34,eaTtWbey5iT0M-ct_4lEHQ
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2014-03-23 19:56:16,6mUK8vzuZeMU1GUctBCp0w
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,2014-08-30 15:37:55,TMATl77gjHfe32hIR0YwOw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2016-10-07 12:49:27,-tnodf38uCXjogMhZtcWxw
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4,2011-06-13 22:24:13,QwRpJ-gUdTJqq0I_ROVX9Q
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2018-04-19 21:22:17,pIEEiY8rH8Kjyd61Gk7KNg
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2016-06-17 12:12:52,2C4P1vQnmxFRtWiE_vlOQg
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-03-10 05:12:53,AsgT_B_A4mZTwUF6X-kTUw
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2011-10-12 02:17:38,yr0geT6Lk9XUpzGxLJNg1g
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2018-02-17 00:27:16,fWRf0pXY3OycxtyCRmvr5g
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018-07-12 10:57:27,m2HcO1X12XY9ar55L_tO7g
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2015-01-13 17:02:46,OaeDjzM929OLbqfGjM1Tcw
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2012-08-28 02:14:29,c1_7nexln_mYT-mWzS0LHw
1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,5,2014-03-19 18:45:06,invRAg-tDnNkYi9Yi-u-Hg
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2015-08-26 00:33:41,Ap-nR1NwTtEZj9nN9LvanA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2014-03-25 17:43:56,k1m-v6IRDi4C03j4Y-u9lw
0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,2017-07-04 04:08:26,h9DTUuFUb4qWdidX5iT_pA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,2014-03-20 03:49:04,0FPli-6rsVZ8Z0SmLxF-vw
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2013-05-16 22:30:21,2d-GZDtyyAxIZmWgzJP3eg
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2015-01-23 20:33:01,ff_zCvkPoNnoybnyfeTc7A
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2017-12-22 15:38:29,inlPhc61YZ3CesGuefPWsA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2017-05-21 19:40:24,UttJPluO7UjKS8Tkwzntog
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,2018-05-02 14:57:36,kLMwAXmaEfgIYl-s-VA2Ww
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,3,2014-07-21 19:20:59,KpzKPS-UDVrEp6PWRLUSSQ
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,2014-04-06 20:05:31,4MNipe--LZ_RcvVmDxjBhA
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2015-12-14 20:44:47,TtqcQ_-9leG_lw4W9Bgtig
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2009-09-07 16:45:13,mPb_rzKd8JoapJB9dkEjdg
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2015-10-03 23:14:31,U0OHiZhJhTeKuaydsFWREA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2017-05-30 21:57:26,Ep4gK9Vs0IxRAwsCKLXqQQ
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,2014-11-22 23:23:40,W036vJiC9RtODO236QFpog
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5,2015-08-14 23:30:33,buGcvcYEJmi37WAg8aF6Ag
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4,2011-07-18 18:31:10,Isim4BQsF7bF28Te3GFvJw
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5,2015-02-23 19:57:35,19LcELEvY_pFCARL-P2MsA
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2014-08-18 08:33:29,Mj95sJVSV6I_I8mwgossSA
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2017-08-14 21:38:50,Tg6WgcEFG7bRV8rs6JauUA
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2013-10-14 20:14:16,0VIODCWWhW-rPfrcelNsVg
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2015-08-15 18:08:55,snT4PvXk1SNPjeJv6F_1Aw
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2009-06-24 17:56:03,XKAFikZAfddYv0Vg1PUkwA
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2012-03-15 05:19:40,H7ddwusNxX2cN906eBMKXA
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2011-07-11 16:49:56,NP0MjO77PkegrDFU4PLUtg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-09-11 23:11:51,wW3fU64ZkoDpIt0A8DU90g
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2018-04-11 19:19:26,dkCUNdVt1CRyx3ebVnJsjQ
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,2014-11-22 18:32:41,Om2F8v7taq37FP4Ya55U5w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2017-10-31 03:11:52,TVKzACj3EZueCYbdGEqYIQ
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2014-03-26 18:30:08,e0EOkik6qbjFf1yRXiNemg
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2015-04-25 17:25:34,GQDV_EQb2qSemfJ_GjPlCg
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2014-11-02 15:39:22,lDiJDz0b_bZDb7l3ZA6USg
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2016-02-28 14:13:42,Ex99Rk0KY3hw-MRWKsxs9w
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,2011-03-01 07:00:15,lB4ju34kx4M3TO-8ierv_g
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4,2009-03-31 01:23:33,9KomoBovwq-3leNi1MFt2g
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,5,2018-02-08 16:15:19,0jrmN2w6de8t1DinipWs_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2017-11-09 02:52:56,IkNTFIwMjdawMBvXE7ytCg
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2013-06-26 00:47:33,ziHe7d_nfbNF7Aw9n2lYWA
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2015-10-30 00:08:07,TCx5Vh2WUhYXGYSvm_13hg
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2014-10-20 19:22:37,7Ro3UwVc4m264CckiwZLgA
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2018-08-20 15:27:40,10zZvl34-zh7fM0EFOb_qQ
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2013-03-10 12:19:52,SIIbg9a1EQK8KQgzyz2Y0w
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,5,2017-07-21 18:14:05,2_3--d6b1yI4P9K_x0Zj9Q
0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,2014-06-03 05:33:09,r9IP8XRoYlGOVIVeOnqNvQ
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2017-11-01 22:40:58,A2c3A_bJ9diucRoJHPyNyA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2015-08-12 01:00:49,YcaVvIYgky2yb54T25tPjA
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,2016-04-07 06:13:10,bosf93d7ULtuHE1PZL0faA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2006-12-11 21:01:08,HM8mOekJ028ck9yfTpldPw
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2013-06-02 16:18:50,Ihe0ODyTDmy5h1VRV_IsMA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2011-05-13 16:28:34,11cfO0001tio3Wmq3spQkw
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2017-08-04 00:27:58,wkqAlzm_hz-w0PXiVCFz4g
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2014-06-03 01:49:10,0WrDZuoXQ_A0QMPBiM3fvA
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2018-07-30 14:04:15,j8YnZ5gE01SKyfZyUIEeng
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016-10-19 15:29:23,X1JbUXd1EymTCVLJyTKakg
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,2017-08-23 20:37:17,TOZr5XqBLn18fuU80ybaBg
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,4,2015-03-08 22:00:03,ERh66eWeg5pQkA-vWpmx0Q
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,5,2018-02-17 20:23:14,krub2hAvqobxB-pyie1Lsg
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2015-08-27 00:09:41,wf-V9ycck9f1Boqi7SYJ5w
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2012-07-29 19:21:19,_mMGDi9ZSY-r85GAEcsksg
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,2015-12-11 23:10:47,1ZTKEdQgYp4-Gz0rITrrmA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2009-07-01 14:04:51,VNDUbw4bgzQioxIU3R4Tug
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2014-08-18 22:55:30,IiBpH6H2rgFD_a72UKMf6Q
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2013-02-10 02:22:15,sHwBXS0trP0CC_f5K_11VA
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2010-06-02 21:53:32,mOUb4M5-UYabzNUtl7CrBg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2016-05-15 00:44:51,5_cX7xtHjrc0bAP-PmbMBg
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,2012-07-25 20:22:52,LOi1qbpl2hTP0cwSDDuyBQ
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2015-03-28 02:09:44,ByTwy7DEropudHouW1hA9w
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2017-02-25 03:17:10,r3i12EMqdWgJKV_CRH7YjA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2013-07-24 01:05:58,XjfDvJhQThAxyYmEtOFaLw
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,2015-01-27 23:50:42,lmOZ3O9z3auQh25vM4jtlQ
1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2018-05-14 00:29:57,70bTHzJnMyBeSic4UtsgNg
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2015-01-23 01:46:04,RWYgUZ4_C85_IjO8O5xjkA
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2016-02-17 03:46:40,wIY7jpeaHAFgnmJFB1uADg
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2017-08-02 16:46:24,9aOLVFrKNghoaOzy4hkNwQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2018-06-25 16:41:21,UMqbtAzz2uWHwpiLeGyJew
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2015-01-27 21:57:47,iAS_dykwvt4MUSiEFahxvA
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2018-06-24 20:00:47,mr3z4ks5OxF1uJL4ofX0zQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2012-09-22 17:20:46,1olQ3-JFea5P_-px_o42ow
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2017-04-13 00:12:44,fyjBLPAWgEZj6ru3JYumGw
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,2014-02-17 13:42:37,N6llta3D8IVSPQ2k_rvWbA
0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,2015-06-27 02:40:42,u3aMnwArLklDqWzTphMvWg
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2016-11-05 22:03:12,9Xq0HdaCCSXfKQ8EkEQFJQ
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2015-11-10 01:04:24,jo-QaZCV9kdew4-Bz2U3sQ
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,4,2017-06-24 13:32:57,zPNGLvj4kW40pdFRFRXebQ
0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,5,2009-09-07 03:54:24,dVdBzdq1sX98KNrJQ_XAuQ
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,4,2018-08-27 19:06:42,uXshRxt-U1ZZHQKRKbOZCA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2010-04-12 00:46:25,WkXOvoFejjEOcm9UywpVig
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4,2014-11-18 02:42:47,STcrjP1twU03Vk6syLft7g
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2016-08-30 01:37:27,pdgt4wcfqa6azK3XSWMDCg
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2011-12-19 00:47:29,9FOrsYpBwOIHvTzqBpe0Qw
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,2013-11-30 23:13:48,KDsLDXMKBbOkXfZtNesDcg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2014-01-08 01:59:34,Mq9n9DEMVg95BTvEovmViw
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2014-10-23 01:22:33,S1jDWYH-xPXsdV1GpqOVyw
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2016-11-14 02:15:15,7mnMJaitReG1NHyFlVXh7g
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2016-04-04 10:13:41,lov-Cgdg9kIMeZ_oLwkijA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2012-03-18 01:36:44,n5mVPnME4SBk6oJEDMkEsg
